VendorNumber,VendorName,InvoiceDate,PONumber,PODate,PayDate,invoice_quantity,invoice_dollars,Freight,Approval,total_item_quantity,total_item_dollars,average_purchase_price,number_of_purchase_lines,number_of_brands,invoice_year,invoice_month,invoice_quarter,invoice_day_of_week,po_to_invoice_days,invoice_to_pay_days,quantity_difference,absolute_quantity_difference,quantity_difference_percentage,dollar_difference,absolute_dollar_difference,dollar_difference_percentage,invoice_cost_per_unit,purchase_cost_per_unit,freight_percentage,freight_per_unit,invoice_plus_freight,vendor_invoice_count,vendor_average_invoice_value,vendor_average_freight,vendor_average_freight_percentage,invoice_vs_vendor_average,invoice_vs_vendor_average_percentage,freight_vs_vendor_average,freight_vs_vendor_average_percentage,anomaly_prediction,anomaly_status,anomaly_score,risk_category
8352,LUXCO INC                  ,2024-09-24,12030,2024-09-09,2024-10-24,3880,30025.55,153.13,Unknown,3880,30025.55,9.717076167076167,407,42,2024,9,3,1,15,30,0,0,0.0,0.0,0.0,0.0,7.738543814432989,7.738543814432989,0.5099989841984577,0.03946649484536082,30178.68,55,37298.83654545455,186.57454545454547,0.5407748523068397,-7273.28654545455,19.500035977237243,-33.44454545454548,17.925567163015526,1,Normal,4.76,Low
9744,FREDERICK WILDMAN & SONS   ,2024-01-17,8291,2024-01-01,2024-02-13,2096,16605.64,84.69,Unknown,2096,16605.64,9.911440677966102,118,27,2024,1,1,2,16,27,0,0,0.0,0.0,0.0,0.0,7.922538167938931,7.922538167938931,0.5100074432542197,0.04040553435114504,16690.329999999998,55,13808.168,72.726,0.5380438199673071,2797.4719999999998,20.259544930218112,11.963999999999999,16.450787888788053,1,Normal,4.76,Low
60,ADAMBA IMPORTS INTL INC    ,2024-07-18,10968,2024-06-29,2024-08-28,128,2082.56,10.62,Unknown,128,2082.56,16.27,23,1,2024,7,3,3,19,41,0,0,0.0,0.0,0.0,0.0,16.27,16.27,0.5099492931776275,0.08296875,2093.18,35,2193.4357142857143,10.500571428571428,0.48399812317740387,-110.87571428571437,5.0548877983333425,0.11942857142857122,1.1373530692207208,1,Normal,4.76,Low
90052,HAUNTING WHISPER VYDS      ,2024-06-13,10484,2024-06-01,2024-07-21,24,193.32,1.06,Unknown,24,193.32,8.055,2,2,2024,6,2,3,12,38,0,0,0.0,0.0,0.0,0.0,8.055,8.055,0.548313676805297,0.04416666666666667,194.38,30,179.61933333333334,0.9203333333333333,0.510430829453784,13.700666666666649,7.627612469333283,0.13966666666666672,15.175660992394066,1,Normal,4.76,Low
5992,MCCORMICK DISTILLING CO    ,2024-08-30,11530,2024-08-07,2024-09-25,831,8491.68,38.21,Unknown,831,8491.68,11.135333333333334,60,14,2024,8,3,4,23,26,0,0,0.0,0.0,0.0,0.0,10.218628158844766,10.218628158844766,0.4499698528441958,0.04598074608904934,8529.89,54,5750.979074074074,29.034259259259258,0.5736950365093327,2740.7009259259266,47.65624932076785,9.175740740740743,31.603150811621017,1,Normal,4.75,Low
6359,OLE SMOKY DISTILLERY LLC   ,2024-10-05,12157,2024-09-18,2024-11-17,488,6722.15,31.59,Unknown,488,6722.15,13.987317073170733,41,7,2024,10,4,5,17,43,0,0,0.0,0.0,0.0,0.0,13.774897540983606,13.774897540983606,0.4699389332282083,0.06473360655737705,6753.74,54,7178.197962962963,35.592592592592595,0.5160746405862475,-456.04796296296354,6.35323747430782,-4.002592592592595,11.245577523413118,1,Normal,4.75,Low
8352,LUXCO INC                  ,2024-03-27,9263,2024-03-09,2024-05-05,3579,26996.71,137.68,Unknown,3579,26996.71,9.511772151898734,395,42,2024,3,1,2,18,39,0,0,0.0,0.0,0.0,0.0,7.543087454596256,7.543087454596256,0.5099880689165458,0.03846884604638167,27134.39,55,37298.83654545455,186.57454545454547,0.5407748523068397,-10302.12654545455,27.62050374654387,-48.894545454545465,26.20643954159196,1,Normal,4.75,Low
4550,KLIN SPIRITS LLC           ,2024-06-26,10588,2024-06-08,2024-08-01,93,1308.51,6.54,Unknown,93,1308.51,14.07,16,1,2024,6,2,2,18,36,0,0,0.0,0.0,0.0,0.0,14.07,14.07,0.499805121856157,0.0703225806451613,1315.05,54,1916.3757407407406,9.842592592592593,0.6747830000307397,-607.8657407407406,31.719548928634477,-3.3025925925925934,33.554092191909696,1,Normal,4.74,Low
4380,CHARLES JACQUIN ET CIE INC ,2024-08-12,11326,2024-07-24,2024-09-15,1342,6524.01,32.62,Unknown,1342,6524.01,6.935677966101695,118,8,2024,8,3,0,19,34,0,0,0.0,0.0,0.0,0.0,4.861408345752608,4.861408345752608,0.4999992336001937,0.024307004470938896,6556.63,55,5993.411272727272,30.461636363636362,0.5694877784489417,530.598727272728,8.853033825447485,2.158363636363635,7.085514417538599,1,Normal,4.74,Low
9744,FREDERICK WILDMAN & SONS   ,2024-07-15,10924,2024-06-26,2024-08-20,1029,11784.85,54.21,Unknown,1029,11784.85,12.443000000000001,120,30,2024,7,3,0,19,36,0,0,0.0,0.0,0.0,0.0,11.452721088435375,11.452721088435375,0.45999736950406667,0.05268221574344024,11839.06,55,13808.168,72.726,0.5380438199673071,-2023.3179999999993,14.653051729961566,-18.516,25.45994554904711,1,Normal,4.74,Low
98450,Serralles Usa LLC          ,2024-08-09,11237,2024-07-17,2024-09-07,206,3072.73,14.44,Unknown,206,3072.73,14.655882352941177,34,4,2024,8,3,4,23,29,0,0,0.0,0.0,0.0,0.0,14.91616504854369,14.91616504854369,0.4699404112954929,0.07009708737864077,3087.17,54,3129.511296296296,15.852222222222222,0.5794909169666761,-56.781296296296205,1.8143822124398639,-1.4122222222222227,8.908670358169205,1,Normal,4.73,Low
12331,STELLAR IMPORTING CO LLC   ,2024-05-20,10049,2024-05-02,2024-06-27,58,377.64,1.96,Unknown,58,377.64,6.531999999999999,5,2,2024,5,2,0,18,38,0,0,0.0,0.0,0.0,0.0,6.51103448275862,6.51103448275862,0.5190128164389365,0.03379310344827586,379.59999999999997,51,481.5701960784314,2.337843137254902,0.49321135865080673,-103.93019607843144,21.581525793075603,-0.37784313725490204,16.162039755095197,1,Normal,4.73,Low
5270,MANGO BOTTLING INC         ,2024-09-25,12019,2024-09-08,2024-10-30,430,3174.92,14.92,Unknown,430,3174.92,7.377948717948718,39,4,2024,9,3,2,17,35,0,0,0.0,0.0,0.0,0.0,7.38353488372093,7.38353488372093,0.4699331006765525,0.03469767441860465,3189.84,38,5381.852105263158,27.221578947368425,0.49780962740729934,-2206.9321052631576,41.00692590762385,-12.301578947368425,45.190541559521286,1,Normal,4.73,Low
7255,PSP WINES ,2024-04-24,9662,2024-04-05,2024-05-24,253,2006.55,10.23,Unknown,253,2006.55,8.325263157894737,19,8,2024,4,2,2,19,30,0,0,0.0,0.0,0.0,0.0,7.931027667984189,7.931027667984189,0.509830305748673,0.04043478260869565,2016.78,54,2386.9572222222223,12.013148148148149,0.6612669587999677,-380.40722222222234,15.93690991529663,-1.7831481481481486,14.843304404125114,1,Normal,4.73,Low
1601,VRANKEN AMERICA            ,2024-07-04,10915,2024-06-25,2024-08-05,34,384.22,2.04,Unknown,34,384.22,11.723333333333334,3,3,2024,7,3,3,9,32,0,0,0.0,0.0,0.0,0.0,11.300588235294118,11.300588235294118,0.5309458122950392,0.06,386.26000000000005,54,3857.965740740741,19.42537037037037,0.5927773148989828,-3473.745740740741,90.04086542442369,-17.38537037037037,89.4982697312602,1,Normal,4.73,Low
90047,CRUSH WINES                ,2024-03-03,8982,2024-02-18,2024-04-15,263,2764.29,15.2,Unknown,263,2764.29,10.9,25,21,2024,3,1,6,14,43,0,0,0.0,0.0,0.0,0.0,10.510608365019012,10.510608365019012,0.5498699485220436,0.05779467680608365,2779.49,55,5221.634545454546,26.50418181818182,0.5244739919913821,-2457.3445454545463,47.0608297854486,-11.30418181818182,42.65055943144479,1,Normal,4.73,Low
17037,Dunn Wine Brokers          ,2024-07-08,10737,2024-06-19,2024-08-18,69,897.48,4.85,Unknown,69,897.48,12.632000000000001,5,2,2024,7,3,0,19,41,0,0,0.0,0.0,0.0,0.0,13.00695652173913,13.00695652173913,0.5404020145295716,0.07028985507246377,902.33,50,1441.106,7.1606000000000005,0.5010024723262494,-543.626,37.722832324617336,-2.310600000000001,32.26824567773651,1,Normal,4.73,Low
4466,AMERICAN VINTAGE BEVERAGE  ,2024-03-12,9033,2024-02-22,2024-04-16,147,1377.87,6.61,Unknown,147,1377.8700000000001,9.372857142857143,21,2,2024,3,1,1,19,35,0,0,0.0,-2.2737367544323206e-13,2.2737367544323206e-13,1.6501823498822968e-14,9.373265306122448,9.37326530612245,0.4797259538272842,0.04496598639455782,1384.4799999999998,55,2842.859636363636,14.434727272727272,0.6018783040772656,-1464.9896363636362,51.53225356695895,-7.824727272727272,54.20765577962238,1,Normal,4.72,Low
4466,AMERICAN VINTAGE BEVERAGE  ,2024-04-20,9639,2024-04-04,2024-06-04,515,5323.01,25.02,Unknown,515,5323.01,10.335822784810127,79,3,2024,4,2,5,16,45,0,0,0.0,0.0,0.0,0.0,10.335941747572816,10.335941747572816,0.47003481113129597,0.04858252427184466,5348.030000000001,55,2842.859636363636,14.434727272727272,0.6018783040772656,2480.150363636364,87.24139355711486,10.585272727272727,73.33198977214042,1,Normal,4.72,Low
3089,SIDNEY FRANK IMPORTING CO  ,2024-04-07,9467,2024-03-22,2024-05-09,2832,21652.88,116.93,Unknown,2832,21652.88,13.591323529411765,136,10,2024,4,2,6,16,32,0,0,0.0,0.0,0.0,0.0,7.645790960451977,7.645790960451977,0.540020542301994,0.04128884180790961,21769.81,55,31198.34327272727,155.44636363636363,0.5390820779895983,-9545.46327272727,30.596058224257217,-38.51636363636362,24.77791228778122,1,Normal,4.72,Low
516,BANFI PRODUCTS CORP        ,2024-08-15,11457,2024-08-02,2024-09-27,4459,29808.83,152.03,Unknown,4459,29808.83,7.113109756097561,492,74,2024,8,3,3,13,43,0,0,0.0,0.0,0.0,0.0,6.685093070195111,6.685093070195111,0.5100166628478876,0.034095088584884505,29960.86,55,29615.757818181817,154.73472727272727,0.5431648229676165,193.07218181818462,0.6519238271851785,-2.7047272727272684,1.7479768894800578,1,Normal,4.72,Low
90057,WALPOLE MTN VIEW WINERY    ,2024-04-10,9472,2024-03-22,2024-05-05,24,293.28,1.53,Unknown,24,293.28,12.219999999999999,2,2,2024,4,2,2,19,25,0,0,0.0,0.0,0.0,0.0,12.219999999999999,12.219999999999999,0.5216857610474632,0.06375,294.80999999999995,32,290.3846875,1.460625,0.5036519418954111,2.8953124999999886,0.9970610106636524,0.06937499999999996,4.749679075738123,1,Normal,4.72,Low
7240,"PREMIUM PORT WINES, INC.   ",2024-01-23,8387,2024-01-07,2024-02-24,120,872.97,4.36,Unknown,120,872.97,7.46,9,2,2024,1,1,1,16,32,0,0,0.0,0.0,0.0,0.0,7.27475,7.27475,0.4994444253525322,0.036333333333333336,877.33,53,1127.5611320754717,5.683018867924528,0.5019291662273342,-254.5911320754717,22.578920542148577,-1.323018867924528,23.28021248339973,1,Normal,4.71,Low
2450,DJINN SPIRITS LLC          ,2024-04-20,9705,2024-04-08,2024-05-29,27,504.54,2.62,Unknown,27,504.53999999999996,19.41,3,3,2024,4,2,5,12,39,0,0,0.0,5.684341886080802e-14,5.684341886080802e-14,1.1266384996394342e-14,18.686666666666667,18.686666666666664,0.5192848931700162,0.09703703703703705,507.16,51,957.466274509804,4.9270588235294115,0.5862136250468599,-452.92627450980393,47.30467135687777,-2.3070588235294114,46.82425978987583,1,Normal,4.71,Low
90010,VINEXTRA INC               ,2024-03-19,9212,2024-03-04,2024-04-30,70,891.84,4.01,Unknown,70,891.84,12.584999999999999,6,4,2024,3,1,1,15,42,0,0,0.0,0.0,0.0,0.0,12.740571428571428,12.740571428571428,0.449632221026193,0.05728571428571428,895.85,55,1866.1729090909093,9.544363636363636,0.5855970939292359,-974.3329090909093,52.2102161243755,-5.534363636363636,57.98567455328229,1,Normal,4.71,Low
4692,KOBRAND CORPORATION        ,2024-07-05,10866,2024-06-25,2024-08-06,503,5846.39,30.99,Unknown,503,5846.39,12.559512195121952,41,20,2024,7,3,4,10,32,0,0,0.0,0.0,0.0,0.0,11.623041749502983,11.623041749502983,0.5300706931969984,0.061610337972166994,5877.38,55,32875.38781818182,166.17054545454548,0.5527504934821232,-27028.997818181822,82.21651396986218,-135.18054545454547,81.35048548150968,1,Normal,4.71,Low
6785,PALM BAY INTERNATIONAL INC ,2024-07-06,10759,2024-06-20,2024-08-10,5184,36372.01,163.67,Unknown,5184,36372.01,7.759885057471265,435,65,2024,7,3,5,16,35,0,0,0.0,0.0,0.0,0.0,7.01620563271605,7.01620563271605,0.4499888788109318,0.031572145061728396,36535.68,55,48981.533272727276,247.3710909090909,0.5690307429795848,-12609.523272727274,25.743422939657563,-83.70109090909091,33.836246022721845,1,Normal,4.71,Low
9625,WESTERN SPIRITS BEVERAGE CO,2024-04-14,9581,2024-03-30,2024-05-20,156,2662.85,13.31,Unknown,156,2662.85,17.6144,25,6,2024,4,2,6,15,36,0,0,0.0,0.0,0.0,0.0,17.069551282051282,17.069551282051282,0.4998403965675874,0.08532051282051283,2676.16,55,6568.167454545455,35.14890909090909,0.5268682174351644,-3905.3174545454553,59.458250441571906,-21.83890909090909,62.13253741225642,1,Normal,4.7,Low
90056,SWEET BABY VINEYARD        ,2024-08-19,11439,2024-07-31,2024-09-24,301,2513.16,11.31,Unknown,301,2513.16,8.34,26,4,2024,8,3,0,19,36,0,0,0.0,0.0,0.0,0.0,8.34936877076412,8.34936877076412,0.4500310366232154,0.03757475083056479,2524.47,54,2603.2944444444443,13.03037037037037,0.5012261030955296,-90.1344444444444,3.4623223138203074,-1.7203703703703699,13.202774145870045,1,Normal,4.7,Low
90011,FORTUNE WINE BROKERS LLC   ,2024-11-21,12968,2024-11-08,2024-12-22,22,173.58,0.95,Unknown,426,5157.4,12.103870967741937,31,4,2024,11,4,3,13,31,-404,404,94.83568075117371,-4983.82,4983.82,96.63435064179625,7.890000000000001,12.10657276995305,0.5472980758151861,0.04318181818181818,174.53,53,885.6635849056604,4.502075471698113,0.5363170597923239,-712.0835849056604,80.40113616972414,-3.552075471698113,78.89862118100666,1,Normal,4.7,Low
90010,VINEXTRA INC               ,2024-02-11,8672,2024-01-27,2024-03-19,167,1686.02,8.94,Unknown,167,1686.02,9.97125,16,9,2024,2,1,6,15,37,0,0,0.0,0.0,0.0,0.0,10.095928143712575,10.095928143712575,0.5302428203698651,0.05353293413173652,1694.96,55,1866.1729090909093,9.544363636363636,0.5855970939292359,-180.15290909090936,9.65360220445325,-0.6043636363636367,6.332152245970972,1,Normal,4.7,Low
4466,AMERICAN VINTAGE BEVERAGE  ,2024-07-09,10777,2024-06-22,2024-08-15,18,179.88,0.99,Unknown,18,179.88,9.742,5,3,2024,7,3,1,17,37,0,0,0.0,0.0,0.0,0.0,9.993333333333332,9.993333333333332,0.5503669112741828,0.055,180.87,55,2842.859636363636,14.434727272727272,0.6018783040772656,-2662.979636363636,93.67256836394185,-13.444727272727272,93.1415399730448,1,Normal,4.69,Low
1189,BULLY BOY DISTILLERS       ,2024-06-07,10290,2024-05-19,2024-07-17,165,3678.29,19.13,Unknown,165,3678.29,22.25,19,3,2024,6,2,4,19,40,0,0,0.0,0.0,0.0,0.0,22.292666666666666,22.292666666666666,0.5200786234908068,0.11593939393939394,3697.42,53,2225.060754716981,11.497924528301887,0.5665297649949388,1453.2292452830188,65.3118905720785,7.632075471698112,66.37785326309915,1,Normal,4.69,Low
1601,VRANKEN AMERICA            ,2024-06-23,10630,2024-06-10,2024-07-21,167,2482.31,11.17,Unknown,167,2482.31,16.470000000000002,11,6,2024,6,2,6,13,28,0,0,0.0,0.0,0.0,0.0,14.864131736526947,14.864131736526947,0.4499840874024598,0.06688622754491018,2493.48,54,3857.965740740741,19.42537037037037,0.5927773148989828,-1375.6557407407408,35.65754164723637,-8.25537037037037,42.497878871655054,1,Normal,4.69,Low
90032,LABELLE VYDS AND WINERY    ,2024-02-15,8785,2024-02-04,2024-04-01,287,3125.11,16.25,Unknown,287,3125.1099999999997,10.9675,16,7,2024,2,1,3,11,46,0,0,0.0,4.547473508864641e-13,4.547473508864641e-13,1.4551403018980585e-14,10.888885017421604,10.888885017421602,0.5199816966442781,0.05662020905923345,3141.36,54,2719.250925925926,14.412037037037036,0.5662235260717603,405.8590740740742,14.925399866725284,1.8379629629629637,12.752971410215233,1,Normal,4.68,Low
9206,PHILLIPS PRODUCTS CO.      ,2024-10-04,12084,2024-09-13,2024-11-11,672,7744.78,41.82,Unknown,672,7744.78,11.438518518518519,108,9,2024,10,4,4,21,38,0,0,0.0,0.0,0.0,0.0,11.524970238095237,11.524970238095237,0.5399766035962287,0.06223214285714286,7786.599999999999,55,7835.379818181818,40.21509090909091,0.5650124957904881,-90.59981818181859,1.1562913385715368,1.6049090909090893,3.9908130371683135,1,Normal,4.68,Low
4950,LATITUDE BEVERAGE COMPANY  ,2024-03-16,9139,2024-02-29,2024-04-30,1118,6225.39,30.5,Unknown,1118,6225.39,5.587710843373494,83,8,2024,3,1,5,16,45,0,0,0.0,0.0,0.0,0.0,5.5683273703041145,5.5683273703041145,0.4899291450013573,0.02728085867620751,6255.89,55,5753.577454545455,29.272727272727273,0.5327750634927295,471.8125454545452,8.200333604300447,1.2272727272727266,4.1925465838509295,1,Normal,4.68,Low
9625,WESTERN SPIRITS BEVERAGE CO,2024-01-26,8418,2024-01-10,2024-03-01,183,3041.96,16.73,Unknown,183,3041.96,16.508,35,8,2024,1,1,4,16,35,0,0,0.0,0.0,0.0,0.0,16.62273224043716,16.62273224043716,0.5499743586371945,0.09142076502732241,3058.69,55,6568.167454545455,35.14890909090909,0.5268682174351644,-3526.207454545455,53.68632086420342,-18.418909090909093,52.40250570300902,1,Normal,4.67,Low
6830,PARK STREET IMPORTS LLC    ,2024-09-13,11873,2024-08-30,2024-10-18,161,2618.27,13.35,Unknown,161,2618.27,15.459999999999999,14,3,2024,9,3,4,14,35,0,0,0.0,0.0,0.0,0.0,16.26254658385093,16.26254658385093,0.5098786603367872,0.0829192546583851,2631.62,32,2170.606875,11.259062499999999,0.5017383641033015,447.66312500000004,20.62386930383237,2.090937500000001,18.571151017236122,1,Normal,4.67,Low
2496,DUGGANS DISTILLED PRODUCTS ,2024-02-27,8844,2024-02-09,2024-03-30,140,2340.04,11.7,Unknown,140,2340.04,16.998421052631578,19,2,2024,2,1,1,18,32,0,0,0.0,0.0,0.0,0.0,16.71457142857143,16.71457142857143,0.49999145313755317,0.08357142857142856,2351.74,55,3350.8454545454547,17.077636363636362,0.5368168125210476,-1010.8054545454547,30.165684101434376,-5.377636363636363,31.48934811076687,1,Normal,4.66,Low
4950,LATITUDE BEVERAGE COMPANY  ,2024-10-09,12274,2024-09-23,2024-11-16,12,69.6,0.33,Unknown,12,69.6,5.8,1,1,2024,10,4,2,16,38,0,0,0.0,0.0,0.0,0.0,5.8,5.8,0.4741379310344828,0.0275,69.92999999999999,55,5753.577454545455,29.272727272727273,0.5327750634927295,-5683.977454545455,98.79031784051129,-28.942727272727275,98.87267080745342,1,Normal,4.66,Low
12331,STELLAR IMPORTING CO LLC   ,2024-07-28,11221,2024-07-15,2024-09-04,36,220.56,1.12,Unknown,36,220.56,6.126666666666666,3,2,2024,7,3,6,13,38,0,0,0.0,0.0,0.0,0.0,6.126666666666667,6.126666666666667,0.5077983315197679,0.031111111111111114,221.68,51,481.5701960784314,2.337843137254902,0.49321135865080673,-261.0101960784314,54.19982345334381,-1.217843137254902,52.09259414576868,1,Normal,4.66,Low
7255,PSP WINES ,2024-06-21,10556,2024-06-06,2024-07-30,242,1574.83,7.09,Unknown,242,1574.83,6.415652173913044,23,7,2024,6,2,4,15,39,0,0,0.0,0.0,0.0,0.0,6.507561983471074,6.507561983471074,0.45020732396512636,0.029297520661157025,1581.9199999999998,54,2386.9572222222223,12.013148148148149,0.6612669587999677,-812.1272222222224,34.02353484433809,-4.923148148148149,40.981332182331094,1,Normal,4.66,Low
6213,MHW LTD                    ,2024-04-23,9646,2024-04-04,2024-05-26,2009,20789.94,103.95,Unknown,2009,20789.94,16.94396449704142,169,36,2024,4,2,1,19,33,0,0,0.0,0.0,0.0,0.0,10.34840219014435,10.34840219014435,0.5000014430056076,0.05174216027874565,20893.89,55,34333.327454545455,174.9378181818182,0.5578323093574249,-13543.387454545456,39.4467663306908,-70.98781818181818,40.57888621203586,1,Normal,4.66,Low
10050,Russian Standard Vodka     ,2024-07-22,11037,2024-07-03,2024-08-23,89,1334.56,7.34,Unknown,89,1334.56,16.076,10,4,2024,7,3,0,19,32,0,0,0.0,0.0,0.0,0.0,14.99505617977528,14.99505617977528,0.5499940055149263,0.08247191011235955,1341.8999999999999,51,2723.6719607843143,14.364705882352942,0.5427703816470552,-1389.1119607843143,51.001441465230734,-7.024705882352942,48.90253890253891,1,Normal,4.66,Low
173357,TAMWORTH DISTILLING        ,2024-06-01,10270,2024-05-17,2024-07-13,36,697.32,3.49,Unknown,36,697.3199999999999,19.37,3,1,2024,6,2,5,15,42,0,0,0.0,1.1368683772161603e-13,1.1368683772161603e-13,1.6303395531695066e-14,19.37,19.369999999999997,0.5004875810244938,0.09694444444444444,700.8100000000001,45,911.920888888889,4.5,0.49927845809714605,-214.6008888888889,23.532840568041475,-1.0099999999999998,22.44444444444444,1,Normal,4.66,Low
3924,HEAVEN HILL DISTILLERIES   ,2024-08-15,11432,2024-07-31,2024-09-21,6752,46392.45,231.96,Unknown,6752,46392.45,9.901981651376147,545,33,2024,8,3,3,15,37,0,0,0.0,0.0,0.0,0.0,6.870919727488151,6.870919727488151,0.4999951500729106,0.0343542654028436,46624.409999999996,55,51212.03527272727,255.8158181818182,0.5386500566242923,-4819.585272727272,9.411040289769385,-23.855818181818194,9.325388223203204,1,Normal,4.65,Low
516,BANFI PRODUCTS CORP        ,2024-05-23,10096,2024-05-06,2024-06-17,4615,36438.43,167.62,Unknown,4615,36438.43,7.835942028985507,552,79,2024,5,2,3,17,25,0,0,0.0,0.0,0.0,0.0,7.8956511375947995,7.8956511375947995,0.4600088423129097,0.036320693391115925,36606.05,55,29615.757818181817,154.73472727272727,0.5431648229676165,6822.672181818183,23.037304072055797,12.885272727272735,8.327330880650878,1,Normal,4.65,Low
90053,INCREDIBREW INC            ,2024-01-13,8293,2024-01-01,2024-02-21,58,510.86,2.5,Unknown,58,510.86,8.803999999999998,5,4,2024,1,1,5,12,39,0,0,0.0,0.0,0.0,0.0,8.80793103448276,8.80793103448276,0.48937086481619224,0.04310344827586207,513.36,52,471.65076923076924,2.393076923076923,0.5143154510145366,39.20923076923077,8.313191311694116,0.1069230769230769,4.4680167148826735,1,Normal,4.65,Low
9260,TY KU LLC                  ,2024-06-24,10628,2024-06-10,2024-07-26,54,681.78,3.07,Unknown,54,681.78,14.088571428571429,7,4,2024,6,2,0,14,32,0,0,0.0,0.0,0.0,0.0,12.625555555555556,12.625555555555556,0.4502918830121153,0.05685185185185185,684.85,50,778.4294,3.9788,0.5024452866114896,-96.64940000000001,12.415949346209176,-0.9088000000000003,22.84105760530814,1,Normal,4.65,Low
8735,SURVILLE ENTERPRISES CORP  ,2024-01-12,8263,2023-12-30,2024-02-12,298,1882.26,9.98,Unknown,298,1882.26,8.76590909090909,22,8,2024,1,1,4,13,31,0,0,0.0,0.0,0.0,0.0,6.316308724832215,6.316308724832215,0.5302136793004155,0.03348993288590604,1892.24,54,950.4772222222222,4.876296296296296,0.5343704712652267,931.7827777777778,98.03315176762084,5.1037037037037045,104.66352726720342,1,Normal,4.65,Low
